crop_id,split,image_path,label_path,crop_path,class_id,class_name,x1,y1,x2,y2,bbox_width,bbox_height,bbox_area,image_width,image_height,relative_area
train_042648_jpg.rf.3149f6230a4f655bb64ea952acf2e5a8_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042648_jpg.rf.3149f6230a4f655bb64ea952acf2e5a8.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042648_jpg.rf.3149f6230a4f655bb64ea952acf2e5a8.txt,data\crops\train\train_042648_jpg.rf.3149f6230a4f655bb64ea952acf2e5a8_000_wrench.png,4,wrench,226,195,270,258,44,63,2772,416,416,0.0160179363905325
train_042650_jpg.rf.4e48050a8aa4772621dcb4f77830dbdf_000_scissors,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042650_jpg.rf.4e48050a8aa4772621dcb4f77830dbdf.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042650_jpg.rf.4e48050a8aa4772621dcb4f77830dbdf.txt,data\crops\train\train_042650_jpg.rf.4e48050a8aa4772621dcb4f77830dbdf_000_scissors.png,3,scissors,103,276,140,307,37,31,1147,416,416,0.006627912352071
train_042668_jpg.rf.468d1b45599eff5cd162da48adae08cc_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042668_jpg.rf.468d1b45599eff5cd162da48adae08cc.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042668_jpg.rf.468d1b45599eff5cd162da48adae08cc.txt,data\crops\train\train_042668_jpg.rf.468d1b45599eff5cd162da48adae08cc_000_wrench.png,4,wrench,278,152,313,196,35,44,1540,416,416,0.0088988535502958
train_042675_jpg.rf.3c4cdb61eea46d262a1d95f6818edafe_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042675_jpg.rf.3c4cdb61eea46d262a1d95f6818edafe.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042675_jpg.rf.3c4cdb61eea46d262a1d95f6818edafe.txt,data\crops\train\train_042675_jpg.rf.3c4cdb61eea46d262a1d95f6818edafe_000_wrench.png,4,wrench,131,138,157,180,26,42,1092,416,416,0.0063100961538461
train_042678_jpg.rf.8fcf9e656cf1acc7f76b5ac3a0a0ddaa_000_scissors,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042678_jpg.rf.8fcf9e656cf1acc7f76b5ac3a0a0ddaa.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042678_jpg.rf.8fcf9e656cf1acc7f76b5ac3a0a0ddaa.txt,data\crops\train\train_042678_jpg.rf.8fcf9e656cf1acc7f76b5ac3a0a0ddaa_000_scissors.png,3,scissors,168,152,239,194,71,42,2982,416,416,0.0172314164201183
train_042680_jpg.rf.3d7c7c84323180eef4c0a5ab0e7b36ab_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042680_jpg.rf.3d7c7c84323180eef4c0a5ab0e7b36ab.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042680_jpg.rf.3d7c7c84323180eef4c0a5ab0e7b36ab.txt,data\crops\train\train_042680_jpg.rf.3d7c7c84323180eef4c0a5ab0e7b36ab_000_knife.png,1,knife,174,206,234,242,60,36,2160,416,416,0.0124815088757396
train_042682_jpg.rf.c46754010306f2f154d5fa8424aaf07f_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042682_jpg.rf.c46754010306f2f154d5fa8424aaf07f.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042682_jpg.rf.c46754010306f2f154d5fa8424aaf07f.txt,data\crops\train\train_042682_jpg.rf.c46754010306f2f154d5fa8424aaf07f_000_wrench.png,4,wrench,248,166,291,199,43,33,1419,416,416,0.0081996579142011
train_042687_jpg.rf.af9a50fcefbb806b8eaefaedacca9fb7_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042687_jpg.rf.af9a50fcefbb806b8eaefaedacca9fb7.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042687_jpg.rf.af9a50fcefbb806b8eaefaedacca9fb7.txt,data\crops\train\train_042687_jpg.rf.af9a50fcefbb806b8eaefaedacca9fb7_000_knife.png,1,knife,189,132,234,171,45,39,1755,416,416,0.0101412259615384
train_042689_jpg.rf.91b69f6cb383ed34dc49fb3687df0715_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042689_jpg.rf.91b69f6cb383ed34dc49fb3687df0715.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042689_jpg.rf.91b69f6cb383ed34dc49fb3687df0715.txt,data\crops\train\train_042689_jpg.rf.91b69f6cb383ed34dc49fb3687df0715_000_knife.png,1,knife,268,213,324,254,56,41,2296,416,416,0.0132673816568047
train_042690_jpg.rf.b7165e60e767bd196d5bb0140671b0b5_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042690_jpg.rf.b7165e60e767bd196d5bb0140671b0b5.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042690_jpg.rf.b7165e60e767bd196d5bb0140671b0b5.txt,data\crops\train\train_042690_jpg.rf.b7165e60e767bd196d5bb0140671b0b5_000_wrench.png,4,wrench,302,161,334,223,32,62,1984,416,416,0.0114644970414201
train_042693_jpg.rf.7dbe064e2ea34ebdae26e09bba1412dc_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042693_jpg.rf.7dbe064e2ea34ebdae26e09bba1412dc.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042693_jpg.rf.7dbe064e2ea34ebdae26e09bba1412dc.txt,data\crops\train\train_042693_jpg.rf.7dbe064e2ea34ebdae26e09bba1412dc_000_wrench.png,4,wrench,145,206,176,274,31,68,2108,416,416,0.0121810281065088
train_042694_jpg.rf.a0c4057e3af641dc2b8ba8b7d5be0e51_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042694_jpg.rf.a0c4057e3af641dc2b8ba8b7d5be0e51.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042694_jpg.rf.a0c4057e3af641dc2b8ba8b7d5be0e51.txt,data\crops\train\train_042694_jpg.rf.a0c4057e3af641dc2b8ba8b7d5be0e51_000_knife.png,1,knife,209,202,234,266,25,64,1600,416,416,0.0092455621301775
train_042700_jpg.rf.a901afc6e6e98ae0ce2d300dc3ff24e9_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042700_jpg.rf.a901afc6e6e98ae0ce2d300dc3ff24e9.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042700_jpg.rf.a901afc6e6e98ae0ce2d300dc3ff24e9.txt,data\crops\train\train_042700_jpg.rf.a901afc6e6e98ae0ce2d300dc3ff24e9_000_wrench.png,4,wrench,160,128,211,164,51,36,1836,416,416,0.0106092825443786
train_042702_jpg.rf.a076573cc7a41f4b0d040fa69569d276_000_scissors,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042702_jpg.rf.a076573cc7a41f4b0d040fa69569d276.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042702_jpg.rf.a076573cc7a41f4b0d040fa69569d276.txt,data\crops\train\train_042702_jpg.rf.a076573cc7a41f4b0d040fa69569d276_000_scissors.png,3,scissors,175,147,237,221,62,74,4588,416,416,0.026511649408284
train_042712_jpg.rf.c49ca4191e36f14e71d9bdd0e2ae4feb_000_scissors,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042712_jpg.rf.c49ca4191e36f14e71d9bdd0e2ae4feb.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042712_jpg.rf.c49ca4191e36f14e71d9bdd0e2ae4feb.txt,data\crops\train\train_042712_jpg.rf.c49ca4191e36f14e71d9bdd0e2ae4feb_000_scissors.png,3,scissors,155,226,186,265,31,39,1209,416,416,0.0069861778846153
train_042713_jpg.rf.2e9c229772f48833a394260127c6a9f8_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042713_jpg.rf.2e9c229772f48833a394260127c6a9f8.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042713_jpg.rf.2e9c229772f48833a394260127c6a9f8.txt,data\crops\train\train_042713_jpg.rf.2e9c229772f48833a394260127c6a9f8_000_knife.png,1,knife,160,207,189,231,29,24,696,416,416,0.0040218195266272
train_042714_jpg.rf.2f8701870ddfb9311c4aa6fa22f2bd48_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042714_jpg.rf.2f8701870ddfb9311c4aa6fa22f2bd48.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042714_jpg.rf.2f8701870ddfb9311c4aa6fa22f2bd48.txt,data\crops\train\train_042714_jpg.rf.2f8701870ddfb9311c4aa6fa22f2bd48_000_wrench.png,4,wrench,145,180,197,220,52,40,2080,416,416,0.0120192307692307
train_042727_jpg.rf.829437e4b0f6fa2eeb179804ff4fbc9e_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042727_jpg.rf.829437e4b0f6fa2eeb179804ff4fbc9e.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042727_jpg.rf.829437e4b0f6fa2eeb179804ff4fbc9e.txt,data\crops\train\train_042727_jpg.rf.829437e4b0f6fa2eeb179804ff4fbc9e_000_knife.png,1,knife,135,117,209,151,74,34,2516,416,416,0.0145386464497041
train_042730_jpg.rf.2fc441e1ca198118ac0bc15511a33484_000_scissors,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042730_jpg.rf.2fc441e1ca198118ac0bc15511a33484.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042730_jpg.rf.2fc441e1ca198118ac0bc15511a33484.txt,data\crops\train\train_042730_jpg.rf.2fc441e1ca198118ac0bc15511a33484_000_scissors.png,3,scissors,105,196,165,218,60,22,1320,416,416,0.0076275887573964
train_042739_jpg.rf.265746a9a9ba51abc6231be811f5a7c6_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042739_jpg.rf.265746a9a9ba51abc6231be811f5a7c6.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042739_jpg.rf.265746a9a9ba51abc6231be811f5a7c6.txt,data\crops\train\train_042739_jpg.rf.265746a9a9ba51abc6231be811f5a7c6_000_knife.png,1,knife,228,158,272,186,44,28,1232,416,416,0.0071190828402366
train_042745_jpg.rf.e902016b4503023fc2f5b86d751dad35_000_scissors,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042745_jpg.rf.e902016b4503023fc2f5b86d751dad35.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042745_jpg.rf.e902016b4503023fc2f5b86d751dad35.txt,data\crops\train\train_042745_jpg.rf.e902016b4503023fc2f5b86d751dad35_000_scissors.png,3,scissors,150,159,173,250,23,91,2093,416,416,0.0120943509615384
train_042750_jpg.rf.7e30b534a8e3361ed5d983e220f9befc_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042750_jpg.rf.7e30b534a8e3361ed5d983e220f9befc.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042750_jpg.rf.7e30b534a8e3361ed5d983e220f9befc.txt,data\crops\train\train_042750_jpg.rf.7e30b534a8e3361ed5d983e220f9befc_000_wrench.png,4,wrench,159,218,177,271,18,53,954,416,416,0.0055126664201183
train_042758_jpg.rf.024d04e755cbd4020befb892d22a0876_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042758_jpg.rf.024d04e755cbd4020befb892d22a0876.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042758_jpg.rf.024d04e755cbd4020befb892d22a0876.txt,data\crops\train\train_042758_jpg.rf.024d04e755cbd4020befb892d22a0876_000_wrench.png,4,wrench,296,192,323,229,27,37,999,416,416,0.0057726978550295
train_042759_jpg.rf.40edc8ad46d736ee3f74c19aaf378c48_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042759_jpg.rf.40edc8ad46d736ee3f74c19aaf378c48.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042759_jpg.rf.40edc8ad46d736ee3f74c19aaf378c48.txt,data\crops\train\train_042759_jpg.rf.40edc8ad46d736ee3f74c19aaf378c48_000_wrench.png,4,wrench,48,202,76,234,28,32,896,416,416,0.0051775147928994
train_042760_jpg.rf.09c37537b38de46deceefde714c106cd_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042760_jpg.rf.09c37537b38de46deceefde714c106cd.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042760_jpg.rf.09c37537b38de46deceefde714c106cd.txt,data\crops\train\train_042760_jpg.rf.09c37537b38de46deceefde714c106cd_000_wrench.png,4,wrench,222,203,285,237,63,34,2142,416,416,0.0123774963017751
train_042771_jpg.rf.1bca1ad4ebb9296e8bf3ed3ca5b55c2f_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042771_jpg.rf.1bca1ad4ebb9296e8bf3ed3ca5b55c2f.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042771_jpg.rf.1bca1ad4ebb9296e8bf3ed3ca5b55c2f.txt,data\crops\train\train_042771_jpg.rf.1bca1ad4ebb9296e8bf3ed3ca5b55c2f_000_knife.png,1,knife,272,166,309,226,37,60,2220,416,416,0.0128282174556213
train_042784_jpg.rf.6562b9c3ff17507e4f600bd4a999bbf0_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042784_jpg.rf.6562b9c3ff17507e4f600bd4a999bbf0.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042784_jpg.rf.6562b9c3ff17507e4f600bd4a999bbf0.txt,data\crops\train\train_042784_jpg.rf.6562b9c3ff17507e4f600bd4a999bbf0_000_knife.png,1,knife,159,188,211,231,52,43,2236,416,416,0.012920673076923
train_042785_jpg.rf.44bd318ee49e5d0725e2a24cc5d48187_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042785_jpg.rf.44bd318ee49e5d0725e2a24cc5d48187.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042785_jpg.rf.44bd318ee49e5d0725e2a24cc5d48187.txt,data\crops\train\train_042785_jpg.rf.44bd318ee49e5d0725e2a24cc5d48187_000_knife.png,1,knife,175,173,225,209,50,36,1800,416,416,0.0104012573964497
train_042787_jpg.rf.d3f902e6a91da1d547f070032d520eab_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042787_jpg.rf.d3f902e6a91da1d547f070032d520eab.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042787_jpg.rf.d3f902e6a91da1d547f070032d520eab.txt,data\crops\train\train_042787_jpg.rf.d3f902e6a91da1d547f070032d520eab_000_knife.png,1,knife,55,161,79,230,24,69,1656,416,416,0.0095691568047337
train_042788_jpg.rf.d111fec533345ae0145dd1e6aa162e82_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042788_jpg.rf.d111fec533345ae0145dd1e6aa162e82.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042788_jpg.rf.d111fec533345ae0145dd1e6aa162e82.txt,data\crops\train\train_042788_jpg.rf.d111fec533345ae0145dd1e6aa162e82_000_knife.png,1,knife,157,303,205,327,48,24,1152,416,416,0.0066568047337278
train_042789_jpg.rf.0ba542be367be7852f3c80fa3a5f357a_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042789_jpg.rf.0ba542be367be7852f3c80fa3a5f357a.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042789_jpg.rf.0ba542be367be7852f3c80fa3a5f357a.txt,data\crops\train\train_042789_jpg.rf.0ba542be367be7852f3c80fa3a5f357a_000_wrench.png,4,wrench,199,164,236,233,37,69,2553,416,416,0.0147524500739644
train_042790_jpg.rf.7e56daa53e6695d21701c4f2b6458b69_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042790_jpg.rf.7e56daa53e6695d21701c4f2b6458b69.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042790_jpg.rf.7e56daa53e6695d21701c4f2b6458b69.txt,data\crops\train\train_042790_jpg.rf.7e56daa53e6695d21701c4f2b6458b69_000_wrench.png,4,wrench,276,182,300,226,24,44,1056,416,416,0.0061020710059171
train_042798_jpg.rf.1e16bebdd2ec91f40f376fad21fafcef_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042798_jpg.rf.1e16bebdd2ec91f40f376fad21fafcef.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042798_jpg.rf.1e16bebdd2ec91f40f376fad21fafcef.txt,data\crops\train\train_042798_jpg.rf.1e16bebdd2ec91f40f376fad21fafcef_000_wrench.png,4,wrench,153,208,191,279,38,71,2698,416,416,0.0155903291420118
train_042802_jpg.rf.771580eae7e0e79adc22a1ae630d4500_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042802_jpg.rf.771580eae7e0e79adc22a1ae630d4500.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042802_jpg.rf.771580eae7e0e79adc22a1ae630d4500.txt,data\crops\train\train_042802_jpg.rf.771580eae7e0e79adc22a1ae630d4500_000_knife.png,1,knife,130,151,160,215,30,64,1920,416,416,0.011094674556213
train_042807_jpg.rf.40a76cea7d06efc7e9837ccb7993fcba_000_scissors,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042807_jpg.rf.40a76cea7d06efc7e9837ccb7993fcba.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042807_jpg.rf.40a76cea7d06efc7e9837ccb7993fcba.txt,data\crops\train\train_042807_jpg.rf.40a76cea7d06efc7e9837ccb7993fcba_000_scissors.png,3,scissors,185,184,270,213,85,29,2465,416,416,0.0142439441568047
train_042817_jpg.rf.5ca6527ea22f07b82e758e3e51ba9044_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042817_jpg.rf.5ca6527ea22f07b82e758e3e51ba9044.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042817_jpg.rf.5ca6527ea22f07b82e758e3e51ba9044.txt,data\crops\train\train_042817_jpg.rf.5ca6527ea22f07b82e758e3e51ba9044_000_knife.png,1,knife,242,165,299,196,57,31,1767,416,416,0.0102105676775147
train_042818_jpg.rf.80676b98d8c2128975b305a78821dedb_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042818_jpg.rf.80676b98d8c2128975b305a78821dedb.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042818_jpg.rf.80676b98d8c2128975b305a78821dedb.txt,data\crops\train\train_042818_jpg.rf.80676b98d8c2128975b305a78821dedb_000_wrench.png,4,wrench,181,204,233,279,52,75,3900,416,416,0.0225360576923076
train_042820_jpg.rf.ad811a360b678ba9883956a400818cea_000_scissors,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042820_jpg.rf.ad811a360b678ba9883956a400818cea.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042820_jpg.rf.ad811a360b678ba9883956a400818cea.txt,data\crops\train\train_042820_jpg.rf.ad811a360b678ba9883956a400818cea_000_scissors.png,3,scissors,203,200,234,236,31,36,1116,416,416,0.0064487795857988
train_042825_jpg.rf.e15fe4a22e2788a52a036fc071f7f3ff_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042825_jpg.rf.e15fe4a22e2788a52a036fc071f7f3ff.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042825_jpg.rf.e15fe4a22e2788a52a036fc071f7f3ff.txt,data\crops\train\train_042825_jpg.rf.e15fe4a22e2788a52a036fc071f7f3ff_000_wrench.png,4,wrench,200,236,215,282,15,46,690,416,416,0.003987148668639
train_042835_jpg.rf.46b70705680aef5200220cb504f66838_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042835_jpg.rf.46b70705680aef5200220cb504f66838.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042835_jpg.rf.46b70705680aef5200220cb504f66838.txt,data\crops\train\train_042835_jpg.rf.46b70705680aef5200220cb504f66838_000_wrench.png,4,wrench,260,215,290,283,30,68,2040,416,416,0.0117880917159763
train_042838_jpg.rf.8841a6c70737dc609a52b7b6cceccfec_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042838_jpg.rf.8841a6c70737dc609a52b7b6cceccfec.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042838_jpg.rf.8841a6c70737dc609a52b7b6cceccfec.txt,data\crops\train\train_042838_jpg.rf.8841a6c70737dc609a52b7b6cceccfec_000_knife.png,1,knife,170,169,225,199,55,30,1650,416,416,0.0095344859467455
train_042840_jpg.rf.21cf9e85cf6da2eabbcf7a547a2013d0_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042840_jpg.rf.21cf9e85cf6da2eabbcf7a547a2013d0.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042840_jpg.rf.21cf9e85cf6da2eabbcf7a547a2013d0.txt,data\crops\train\train_042840_jpg.rf.21cf9e85cf6da2eabbcf7a547a2013d0_000_wrench.png,4,wrench,169,213,213,239,44,26,1144,416,416,0.0066105769230769
train_042851_jpg.rf.d324fb4891b38736f1967b2d363101b0_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042851_jpg.rf.d324fb4891b38736f1967b2d363101b0.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042851_jpg.rf.d324fb4891b38736f1967b2d363101b0.txt,data\crops\train\train_042851_jpg.rf.d324fb4891b38736f1967b2d363101b0_000_wrench.png,4,wrench,138,236,183,259,45,23,1035,416,416,0.0059807230029585
train_042852_jpg.rf.15cd50adb392273b25169291fcbb8201_000_scissors,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\042852_jpg.rf.15cd50adb392273b25169291fcbb8201.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\042852_jpg.rf.15cd50adb392273b25169291fcbb8201.txt,data\crops\train\train_042852_jpg.rf.15cd50adb392273b25169291fcbb8201_000_scissors.png,3,scissors,271,140,318,176,47,36,1692,416,416,0.0097771819526627
